SampleNum,GNIS_NAME,Month,Year,Gear,Database,Party,HUC6,STATE,OBSPRED_ID,FTYPE,WATERBODY,TAILWATER,ELEV,CANOPY,SLOPE,PRECIP,CUMDRAINAG,Y_COORD,NLCD11PC,GLACIER,BFI,Air_Aug,Flow_Aug,COMID,S1_93_11,S30_2040D,S32_2080D,RepeatID,TIME,HUC2,HUC4,Yrange,LATITUDE,LONGITUDE,F_MAUG_HIS,F_BFI_HIST,FireYear,DSbarrier,FRAG_NUM,Length_km,EB,LL,GR,ONC,TGT,SPK,WCT,CIS,LWF,RB,KOK,MWF,LT,LMB,SMB,BG,PUMP,GSUN,BLCR,WHCR,WBS,RKB,NRBDC,BMSH,CMSH,LSCH,RDSH,RTCH,LKCH,HHCH,GILA,SMMN,WSMN,BRMN,PLMN,WS_PLMN,STCH,FSDC,SFCH,NPDC,STR,GSH,EMSH,SPSH,SDSH,FHMN,FHCH,SPDC,LNDC,RSSH,CRCH,GDF,CARP,BLBH,YLBH,CCAT,SCAT,LING,DRUM,PKF,PTMN,GE,PF,IOWA,JDT,ODT,YP,SGR,WE,NP,RMCOT,COLCOT,BRSB,PSTRG,SSTRG,RCSU,LNSU,WSU,MTSU,PLSU,BSU,SMBUF,BMBUF,BHSU,BHxWSU,FMSU,FMxBHSU,FMxWSU,QBK,SHRH,GAM,GZS,HYBOG,RMCT,numSp,PU
24094,Lodgepole Creek,5,1954,0 | 0 | 0 | 0 | | | |,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): unknown | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter | Collector(s): George T. Baxter,1.019e,Wyoming,109350,,0,0,1706.08,0.49,0.0035177,401.94,951.75,1278768,0.024,-9999,64,17.78,1.35,17457167,18.51,19.61,20.44,188,EARLY,1,1.01,67,41.238107,-104.479024,8.7866836,0.23956622,0,1,163,99.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,PLAT
24074,Lodgepole Creek,6,1993,Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher | Backpack electrofisher,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,1.019e,Wyoming,113882,,0,0,1911.31,6.12,0.00506527,395.19,290.23,1286201,0.014,-9999,57,17.78,1.35,17456625,17.44,18.51,19.32,187,EARLY,1,1.01,22,41.340974,-104.904746,6.07179325,0.18170876,0,1,163,99.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,PLAT
24104,Lodgepole Creek,0,2014,E/S,Kirk 2020,WGFD 2015 Report,1.019e,Wyoming,113882,,0,0,1911.31,6.12,0.00506527,395.19,290.23,1286201,0.014,-9999,57,17.78,1.35,17456625,17.44,18.51,19.32,187,LATE,1,1.01,22,41.340888,-104.904391,6.07179325,0.18170876,0,1,163,99.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,PLAT
22632,Laramie River,0,2019,E,Kirk 2020,Kirk/Maitland 2019,1.018e,Wyoming,113657,StreamRiver,0,0,2176.21,2.33,0.00121138,337.64,2556.53,1274785,0.63,-9999,53,17.78,1.35,17495187,18.54,19.63,20.46,186,LATE,1,1.01,83,41.299846,-105.607926,94.77377448,0.09149887,0,0,273,123.061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,PLAT
22618,Laramie River,6,1937,dip net | dip net | dip net | dip net | dip net,"Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility University of Michigan Museum of Zoology, Division of Fishes | Global Biodiversity Information Facility Unive",JR Simon | JR Simon | JR Simon | JR Simon | JR Simon,1.018e,Wyoming,114043,,0,0,2174.27,22.63,0.00063026,309.8,2683.25,1276598,0.581,-9999,52,17.78,1.35,17495175,18.09,19.18,20,186,EARLY,1,1.01,83,41.310885,-105.605316,97.94913772,0.09322735,0,0,273,123.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,PLAT
22588,Laramie River,9,1964,0 | | | | | | | | | |,Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodiversity Information Facility University of Wyoming Museum of Vertebrates (UWYMV) Fish specimens (Arctos) | Global Biodivers,Collector(s): Wyoming Game and Fish Department | Collector(s): Wyoming Game and Fish Department | Collector(s): Wyoming Game and Fish Department | Collector(s): Wyoming Game and Fish Department | Collector(s): Wyoming Game and Fish Department | Collector,1.018e,Wyoming,129316,,0,0,1400.44,6.9,0.00204063,365.72,6415.45,1368727,0.483,-9999,58,17.78,1.35,17482403,20.97,22.13,23,185,EARLY,1,1.01,52,42.106864,-105.091272,263.5005477,0.15696623,0,1,194,104.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,PLAT
40125,Laramie River,8,2015,Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and throwing electrodes | Drifting watercraft and,Wyoming Game & Fish Dept,Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogberg | Hogb,1.018e,Wyoming,129315,,0,0,1402.57,18.95,0.00204063,365.72,6415.45,1368173.22,0.483,-9999,58,17.78,1.35,17482403,20.67,21.82,22.69,185,LATE,1,1.01,52,42.102959,-105.094629,263.5005477,0.15696623,0,1,194,104.104,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,PLAT
22655,Laramie River,0,2016,E,Kirk 2020,Maitland 2016,1.018e,Wyoming,129883,StreamRiver,0,0,1351.94,19.02,0.00043582,341.63,9553.86,1372830,0.354,-9999,63,17.78,1.35,17483589,20.4,21.54,22.4,184,LATE,1,1.01,44,42.124537,-104.849437,327.448706,0.1712422,0,0,193,22.674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,PLAT
22525,Laramie River,0,1973,0,Kirk 2020,Wesche 1973,1.018e,Wyoming,129884,StreamRiver,0,0,1350.57,20.75,0.00043582,341.63,9553.86,1372890,0.354,-9999,63,17.78,1.35,17483589,20.36,21.5,22.37,184,EARLY,1,1.01,44,42.124164,-104.847058,327.448706,0.1712422,0,0,193,22.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,PLAT
22483,Laramie River,0,2006,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,104886,,0,0,2394.3,14.98,0.00398679,414.54,588.03,1231753,0.357,-9999,57,17.78,1.35,17496725,15.63,16.65,17.43,183,LATE,1,1.01,26,40.936346,-105.968901,46.6301443,0.05876222,0,1,177,99.993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22519,Laramie River,0,1981,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,104886,,0,0,2394.3,14.98,0.00398679,414.54,588.03,1231753,0.357,-9999,57,17.78,1.35,17496725,15.63,16.65,17.43,183,EARLY,1,1.01,26,40.936346,-105.968901,46.6301443,0.05876222,0,1,177,99.993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22494,Laramie River,0,2005,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,104886,,0,0,2394.3,14.98,0.00398679,414.54,588.03,1231753,0.357,-9999,57,17.78,1.35,17496725,15.63,16.65,17.43,182,LATE,1,1.01,25,40.936346,-105.968901,46.6301443,0.05876222,0,1,177,99.993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22518,Laramie River,0,1981,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,105185,StreamRiver,0,0,2383.71,22.55,0.0035752,400.67,612.93,1232827,0.344,-9999,56,17.78,1.35,17496693,15.62,16.65,17.42,182,EARLY,1,1.01,25,40.943419,-105.977912,47.63749088,0.05953525,0,1,177,99.993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22631,Laramie River,0,2019,E,Kirk 2020,Kirk 2019,1.018e,Wyoming,119234,StreamRiver,0,0,2153.14,8.79,1.00E-05,310.84,4098.19,1293801,0.489,-9999,47,17.78,1.35,17494767,18.36,19.45,20.27,180,LATE,1,1.01,27,41.47775,-105.744739,194.5867109,0.13247384,0,0,273,123.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,PLAT
22514,Laramie River,0,1993,E/S,Kirk 2020,Patton 1998,1.018e,Wyoming,119234,StreamRiver,0,0,2153.14,8.79,1.00E-05,310.84,4098.19,1293801,0.489,-9999,47,17.78,1.35,17494767,18.36,19.45,20.27,180,EARLY,1,1.01,27,41.477184,-105.743088,194.5867109,0.13247384,0,0,273,123.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,PLAT
22660,Laramie River,0,2016,E,Kirk 2020,Hickerson 2016,1.018e,Wyoming,128482,,0,0,1461.65,24.73,0.00607744,368.44,6218.52,1358617,0.499,-9999,59,17.78,1.35,17482579,20.15,21.28,22.14,179,LATE,1,1.01,24,42.021819,-105.185329,259.2196287,0.1551853,0,1,194,104.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,PLAT
22511,Laramie River,0,1993,E/S,Kirk 2020,Patton 1998,1.018e,Wyoming,128431,,0,0,1482.03,21.04,0.00822812,370.62,6177.84,1357381,0.502,-9999,58,17.78,1.35,17482599,20.14,21.28,22.14,179,EARLY,1,1.01,24,42.015525,-105.201336,258.4005158,0.15484016,0,1,194,104.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,PLAT
22416,Laramie River,0,2016,E,Kirk 2020,Hickerson 2016,1.018e,Wyoming,127547,,0,0,1931.57,35.67,0.01775214,399.19,5832.03,1347298,0.53,-9999,56,17.78,1.35,17484537,17.24,18.31,19.11,178,LATE,1,1.01,21,41.937695,-105.394942,250.5861079,0.15307746,0,1,194,104.104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,PLAT
22505,Laramie River,0,1996,E,Kirk 2020,WGFD 1998 Report,1.018e,Wyoming,127545,,0,0,1961.95,21.5,0.01775214,399.19,5832.03,1346178,0.53,-9999,56,17.78,1.35,17484537,16.91,17.97,18.77,178,EARLY,1,1.01,21,41.92926,-105.40961,250.5861079,0.15307746,0,1,194,104.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,PLAT
22406,Laramie River,0,2016,E,Kirk 2020,Hickerson 2016,1.018e,Wyoming,128312,StreamRiver,0,0,1628.1,20.76,0.01639256,389.26,6100.48,1354960,0.508,-9999,57,17.78,1.35,17484373,19.2,20.31,21.15,177,LATE,1,1.01,20,41.998231,-105.300502,256.7556411,0.15424375,2002,1,194,104.104,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,PLAT
22503,Laramie River,0,1997,E,Kirk 2020,WGFD 1998 Report,1.018e,Wyoming,127561,,0,0,1679.22,33.88,0.01775214,399.19,5832.03,1353598,0.53,-9999,57,17.78,1.35,17484537,18.63,19.73,20.56,177,EARLY,1,1.01,20,41.988301,-105.319261,250.5861079,0.15307746,0,1,194,104.104,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,PLAT
22451,Laramie River,0,2010,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,102316,,0,0,2555.61,0,0.00528118,509.78,117.64,1210621,0.887,-9999,62,17.78,1.35,17497461,14.17,15.15,15.9,176,LATE,1,1.01,12,40.73475,-105.875695,18.055353,0.06479995,0,1,177,99.993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22502,Laramie River,0,1999,E | E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020 | Kirk 2020,CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife | CO Parks and Wildlife,1.018e,Colorado,102316,,0,0,2555.61,0,0.00528118,509.78,117.64,1210621,0.887,-9999,62,17.78,1.35,17497461,14.17,15.15,15.9,176,EARLY,1,1.01,12,40.73475,-105.875695,18.055353,0.06479995,0,1,177,99.993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAT
22645,Laramie River,0,2018,E,Kirk 2020,Kirk 2018,1.018e,Wyoming,109591,,0,0,2203.08,24.74,0.00049496,313.61,1199.74,1257558,0.261,-9999,55,17.78,1.35,17495387,17.24,18.3,19.1,175,LATE,1,1.01,19,41.159701,-105.824501,64.53348101,0.0721004,0,1,179,25.729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,PLAT
22499,Laramie River,0,2000,E,Kirk 2020,Lipsey 2001,1.018e,Wyoming,109593,,0,0,2202,24.49,0.00049496,313.61,1199.74,1258096,0.261,-9999,55,17.78,1.35,17495387,17.25,18.31,19.11,175,EARLY,1,1.01,19,41.160205,-105.817012,64.53348101,0.0721004,0,1,179,25.729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,PLAT
22366,Lance Creek,5,1994,Bag seine | Bag seine | Bag seine | Bag seine | Bag seine | Bag seine | Bag seine,Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facility MSB Fish Collection (Arctos) | Global Biodiversity Information Facili,Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton | Collector(s): T. M. Patton,1.012,Wyoming,111758,StreamRiver,0,0,1184.25,0.3,0.00062428,372.22,3937.69,1500496,0.027679,-9999,56,21.24,0.512,5424225,21.86,22.74,23.45,174,EARLY,1,1.01,15,43.25188,-104.48632,49.52163138,0.12556636,0,0,159,148.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,CHEY
22353,Lance Creek,9,2008,NA | NA | NA | NA | NA | NA | NA | NA,Wyoming Game & Fish Dept,SF | SF | SF | SF | SF | SF | SF | SF,1.012,Wyoming,111044,StreamRiver,0,0,1181.68,3.34,0.00117178,380.69,3968.83,1499822,0.027462,-9999,55,21.24,0.512,5422743,21.78,22.65,23.36,174,LATE,1,1.01,15,43.241305,-104.4712,49.93169792,0.12521636,0,0,159,148.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,CHEY
22468,Laramie River,0,2008,E,Kirk 2020,Moan et al. 2011,1.018e,Wyoming,129790,,0,0,1364.23,20.67,0.00095042,336.75,7979.78,1371541,0.408,-9999,61,17.78,1.35,17483615,20.54,21.68,22.55,173,LATE,1,1.01,46,42.119112,-104.942554,299.2107235,0.16566187,0,0,193,22.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,PLAT
22280,Laramie River,0,1963,S,Kirk 2020,Baxter and Simon 1960's,1.018e,Wyoming,129791,StreamRiver,0,0,1365.13,16.76,0.00095042,336.75,7979.78,1371653,0.408,-9999,61,17.78,1.35,17483615,20.63,21.77,22.64,173,EARLY,1,1.01,46,42.120531,-104.936894,299.2107235,0.16566187,0,0,193,22.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,PLAT
22439,Laramie River,0,2013,E | E | E,Kirk 2020 | Kirk 2020 | Kirk 2020,WGFD 2013 Report | WGFD 2013 Report | WGFD 2013 Report,1.018e,Wyoming,130580,StreamRiver,0,0,1291.55,15.51,0.00114024,353.05,11554.46,1384393,0.39,-9999,66,17.78,1.35,17483377,20.5,21.65,22.52,172,LATE,1,1.01,51,42.202248,-104.561181,375.5941129,0.17743477,0,0,184,24.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,PLAT
22279,Laramie River,0,1963,0,Kirk 2020,Wesche 1973,1.018e,Wyoming,130579,StreamRiver,0,0,1293.06,16.3,0.00114024,353.05,11554.46,1383970,0.39,-9999,65,17.78,1.35,17483377,20.53,21.68,22.55,172,EARLY,1,1.01,51,42.198743,-104.566707,375.5941129,0.17743477,0,0,184,24.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,PLAT
22474,Laramie River,0,2008,E,Kirk 2020,Moan et al. 2011,1.018e,Wyoming,128368,StreamRiver,0,0,1500.85,25.27,0.00753642,376.71,6122.79,1356046,0.506,-9999,58,17.78,1.35,17482653,19.95,21.09,21.94,171,LATE,1,1.01,45,42.000565,-105.230614,257.2065853,0.15441398,0,1,194,104.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,PLAT
